"";"Ano de Referência";"Mês de Referência";"ICAO Empresa Aérea";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"ICAO Aeródromo Retorno";"Tarifa-Nominal";"Assentos"
"30024";2023;5;"TAM";"SBCF";"SPJC";"SBCF";"574,46";1
"30025";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"574,54";2
"30026";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"577,76";2
"30027";2023;5;"TAM";"SBGR";"SAEZ";"SBGR";"575,61";2
"30028";2023;5;"TAM";"SBSV";"EGLL";"SBSV";"577,96";2
"30029";2023;5;"TAM";"SBFI";"SCEL";"SBFI";"578,";1
"30030";2023;5;"TAM";"SBGR";"SAEZ";"SBGR";"575,78";2
"30031";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"578,15";2
"30032";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"576,";3
"30033";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"578,22";1
"30034";2023;5;"TAM";"SBGR";"SABE";"SBGR";"576,35";1
"30035";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"578,22";1
"30036";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"578,6";13
"30037";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"578,62";1
"30038";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"578,73";1
"30039";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"578,45";1
"30040";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"576,42";2
"30041";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"578,76";2
"30042";2023;5;"TAM";"SBVT";"SCEL";"SBVT";"579,";1
"30043";2023;5;"TAM";"SBGR";"SABE";"SBGR";"576,61";1
"30044";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"579,22";3
"30045";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"579,32";1
"30046";2023;5;"TAM";"SBBR";"KMIA";"SBBR";"580,21";2
"30047";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"576,64";3
"30048";2023;5;"TAM";"SBFZ";"SCEL";"SBFZ";"580,21";4
"30049";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"580,21";1
"30050";2023;5;"TAM";"SBCG";"SUMU";"SBCG";"580,46";2
"30051";2023;5;"TAM";"SBGR";"SABE";"SBGR";"579,45";8
"30052";2023;5;"TAM";"SBGR";"SABE";"SBGR";"579,56";2
"30053";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"579,6";1
"30054";2023;5;"TAM";"SBBR";"SAEZ";"SBBR";"580,56";1
"30055";2023;5;"TAM";"SBSV";"SCEL";"SBSV";"581,58";2
"30056";2023;5;"TAM";"SBCY";"SABE";"SBCY";"580,56";2
"30057";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"580,61";4
"30058";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"580,74";2
"30059";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"579,62";1
"30060";2023;5;"TAM";"SBFZ";"KMIA";"SBFZ";"580,";1
"30061";2023;5;"TAM";"SBRF";"SABE";"SBRF";"580,";2
"30062";2023;5;"TAM";"SBLO";"LPPT";"SBLO";"1023,64";2
"30063";2023;5;"TAM";"SBGR";"SAEZ";"SBGR";"580,77";2
"30064";2023;5;"TAM";"SBVT";"SCEL";"SBVT";"581,58";2
"30065";2023;5;"TAM";"SBGR";"SABE";"SBGR";"580,78";1
"30066";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"581,59";1
"30067";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"581,2";2
"30068";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"581,21";2
"30069";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"582,6";2
"30070";2023;5;"TAM";"SBGR";"SABE";"SBGR";"581,78";1
"30071";2023;5;"TAM";"SBSV";"SCEL";"SBSV";"583,14";1
"30072";2023;5;"TAM";"SBNF";"KMIA";"SBNF";"583,19";2
"30073";2023;5;"TAM";"SBCY";"KMIA";"SBCY";"581,37";3
"30074";2023;5;"TAM";"SBGO";"SABE";"SBGO";"582,";2
"30075";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"583,45";1
"30076";2023;5;"TAM";"SBGR";"SABE";"SBGR";"582,";2
"30077";2023;5;"TAM";"SBGL";"SAME";"SBRJ";"583,47";2
"30078";2023;5;"TAM";"SBGR";"SAME";"SBGR";"582,";1
"30079";2023;5;"TAM";"SBGL";"KMIA";"SBGL";"583,53";1
"30080";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"582,34";1
"30081";2023;5;"TAM";"SBRJ";"KMIA";"SBRJ";"583,53";1
"30082";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"583,58";1
"30083";2023;5;"TAM";"SBGO";"KMIA";"SBGO";"582,44";4
"30084";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"583,75";1
"30085";2023;5;"TAM";"SBMO";"SABE";"SBMO";"584,47";1
"30086";2023;5;"TAM";"SBCF";"SABE";"SBCF";"584,51";1
"30087";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"582,44";1
"30088";2023;5;"TAM";"SBGR";"SABE";"SBGR";"584,62";6
"30089";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"583,76";3
"30090";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"583,8";4
"30091";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"582,53";1
"30092";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"584,";1
"30093";2023;5;"TAM";"SBSV";"SCEL";"SBSV";"584,62";2
"30094";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"584,76";2
"30095";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"582,54";144
"30096";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"585,22";1
"30097";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"584,13";1
"30098";2023;5;"TAM";"SBGO";"KMIA";"SBGO";"582,59";1
"30099";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"585,22";1
"30100";2023;5;"TAM";"SBPA";"SCEL";"SBPA";"585,44";1
"30101";2023;5;"TAM";"SBBR";"SCEL";"SBBR";"585,64";1
"30102";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"585,64";1
"30103";2023;5;"TAM";"SBGR";"EGLL";"9999";"831,17";1
"30104";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"585,8";1
"30105";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"585,9";1
"30106";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"586,12";1
"30107";2023;5;"TAM";"SBGR";"SABE";"SBGR";"586,16";1
"30108";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"587,62";4
"30109";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"586,23";2
"30110";2023;5;"TAM";"SBGR";"SABE";"SBGR";"586,4";2
"30111";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"586,44";2
"30112";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"586,45";2
"30113";2023;5;"TAM";"SBGR";"SABE";"SBGR";"586,49";2
"30114";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"586,56";3
"30115";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"586,58";4
"30116";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"586,12";3
"30117";2023;5;"TAM";"SBPJ";"EGLL";"9999";"642,25";2
"30118";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"588,93";1
"30119";2023;5;"TAM";"SBFL";"SCEL";"SBFL";"586,62";1
"30120";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"587,66";3
"30121";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"586,76";5
"30122";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"589,46";9
"30123";2023;5;"TAM";"SBNF";"SAME";"SBNF";"589,46";2
"30124";2023;5;"TAM";"SBPA";"SABE";"SBPA";"587,12";1
"30125";2023;5;"TAM";"SBRF";"SABE";"SBRF";"588,";1
"30126";2023;5;"TAM";"SBBR";"KMIA";"SBBR";"587,49";2
"30127";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"589,6";2
"30128";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"588,12";4
"30129";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"589,66";1
"30130";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"589,76";33
"30131";2023;5;"TAM";"SBVT";"LPPT";"SBVT";"1023,64";2
"30132";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"588,22";9
"30133";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"589,76";2
"30134";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"588,22";2
"30135";2023;5;"TAM";"SBCF";"SPJC";"SBCF";"589,88";1
"30136";2023;5;"TAM";"SBRJ";"KMIA";"SBRJ";"588,43";1
"30137";2023;5;"TAM";"SBRF";"SKBO";"SBRF";"589,88";2
"30138";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"588,48";1
"30139";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"590,";1
"30140";2023;5;"TAM";"SBPA";"SCEL";"SBPA";"590,09";1
"30141";2023;5;"TAM";"SBPA";"KMIA";"SBPA";"590,5";3
"30142";2023;5;"TAM";"SBCT";"SAME";"SBCT";"590,6";1
"30143";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"588,49";1
"30144";2023;5;"TAM";"SBUL";"SKBO";"SBUL";"590,74";1
"30145";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"590,23";1
"30146";2023;5;"TAM";"SBLO";"KJFK";"SBLO";"588,53";2
"30147";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"590,45";4
"30148";2023;5;"TAM";"SBGR";"LIMC";"9999";"525,42";3
"30149";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"591,";3
"30150";2023;5;"TAM";"SBGR";"SABE";"SBGR";"591,23";2
"30151";2023;5;"TAM";"SBGR";"SABE";"SBGR";"591,42";2
"30152";2023;5;"TAM";"SBVT";"SCEL";"SBVT";"591,45";1
"30153";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"588,54";3
"30154";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"591,5";12
"30155";2023;5;"TAM";"SBCT";"SAME";"SBCT";"591,5";5
"30156";2023;5;"TAM";"SBJP";"SABE";"SBJP";"588,64";2
"30157";2023;5;"TAM";"SBJP";"SABE";"SBJP";"591,51";1
"30158";2023;5;"TAM";"SBGL";"EGLL";"SBGL";"592,11";1
"30159";2023;5;"TAM";"SBGR";"SAME";"SBGR";"592,11";1
"30160";2023;5;"TAM";"SBBR";"KMIA";"SBBR";"591,67";1
"30161";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"588,66";1
"30162";2023;5;"TAM";"SBNF";"KMIA";"SBNF";"591,68";1
"30163";2023;5;"TAM";"SBRF";"SKBO";"SBRF";"592,22";1
"30164";2023;5;"TAM";"SBGR";"EGLL";"9999";"584,91";2
"30165";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"592,48";1
"30166";2023;5;"TAM";"SBNF";"KMIA";"SBNF";"593,47";1
"30167";2023;5;"TAM";"SBCY";"SCEL";"SBCY";"591,84";1
"30168";2023;5;"TAM";"SBCY";"KMIA";"SBCY";"595,22";1
"30169";2023;5;"TAM";"SBGR";"SABE";"SBGR";"592,";1
"30170";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"596,86";2
"30171";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"593,57";2
"30172";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"593,69";1
"30173";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"593,7";1
"30174";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"593,73";2
"30175";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"594,";1
"30176";2023;5;"TAM";"SBPA";"KMIA";"SBPA";"594,42";3
"30177";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"594,47";1
"30178";2023;5;"TAM";"SBRF";"SPJC";"SBRF";"597,";1
"30179";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"597,16";3
"30180";2023;5;"TAM";"SBBR";"SCEL";"SBBR";"595,3";2
"30181";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"597,59";3
"30182";2023;5;"TAM";"SBFI";"SKBO";"SBFI";"594,52";2
"30183";2023;5;"TAM";"SBGR";"SABE";"SBGR";"594,79";2
"30184";2023;5;"TAM";"SBRJ";"SCEL";"SBGL";"595,4";4
"30185";2023;5;"TAM";"SBFZ";"KMIA";"SBFZ";"597,62";2
"30186";2023;5;"TAM";"SBCY";"SABE";"SBCY";"595,47";1
"30187";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"597,72";2
"30188";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"597,72";1
"30189";2023;5;"TAM";"SBGL";"EGLL";"SBGL";"595,48";2
"30190";2023;5;"TAM";"SBSR";"SCEL";"SBSR";"597,72";2
"30191";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"595,56";4
"30192";2023;5;"TAM";"SBGR";"KMCO";"SBGR";"598,08";1
"30193";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"598,58";1
"30194";2023;5;"TAM";"SBSV";"SKBO";"SBSV";"595,7";1
"30195";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"598,72";2
"30196";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"598,38";2
"30197";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"598,48";2
"30198";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"595,73";1
"30199";2023;5;"TAM";"SBMO";"KMIA";"SBMO";"598,53";2
"30200";2023;5;"TAM";"SBMO";"SABE";"SBMO";"598,73";1
"30201";2023;5;"TAM";"SBCF";"KMIA";"SBCF";"598,77";2
"30202";2023;5;"TAM";"SBLO";"KMCO";"SBLO";"599,";3
"30203";2023;5;"TAM";"SBSV";"SAEZ";"SBSV";"599,08";1
"30204";2023;5;"TAM";"SBGR";"SABE";"SBGR";"598,56";1
"30205";2023;5;"TAM";"SBLO";"SABE";"SBLO";"613,82";1
"30206";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"599,38";4
"30207";2023;5;"TAM";"SBGR";"SABE";"SBGR";"595,87";1
"30208";2023;5;"TAM";"SBGR";"SABE";"SBGR";"599,38";2
"30209";2023;5;"TAM";"SBGR";"SABE";"SBGR";"599,43";4
"30210";2023;5;"TAM";"SBCT";"KMCO";"SBCT";"599,72";1
"30211";2023;5;"TAM";"SBRF";"SCEL";"SBRF";"599,85";4
"30212";2023;5;"TAM";"SBGR";"SABE";"SBGR";"600,24";2
"30213";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"600,36";1
"30214";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"596,16";1
"30215";2023;5;"TAM";"SBRF";"SCEL";"SBRF";"600,54";2
"30216";2023;5;"TAM";"SBSG";"KMIA";"SBSG";"600,74";7
"30217";2023;5;"TAM";"SBCH";"SCEL";"SBCH";"600,";2
"30218";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"600,";1
"30219";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"600,23";2
"30220";2023;5;"TAM";"SBGR";"SABE";"SBGR";"600,93";1
"30221";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"596,47";2
"30222";2023;5;"TAM";"SBGR";"SABE";"SBGR";"601,";1
"30223";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"596,71";1
"30224";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"601,";2
"30225";2023;5;"TAM";"SBUL";"SABE";"SBUL";"596,79";1
"30226";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"601,04";1
"30227";2023;5;"TAM";"SBSV";"LEBL";"SBSV";"603,75";2
"30228";2023;5;"TAM";"SBGR";"SABE";"SBGR";"601,23";1
"30229";2023;5;"TAM";"SBRF";"SABE";"SBRF";"601,29";1
"30230";2023;5;"TAM";"SBGR";"KLAX";"SBGR";"601,48";2
"30231";2023;5;"TAM";"SBRF";"SAME";"SBRF";"601,48";2
"30232";2023;5;"TAM";"SBGR";"KMCO";"SBGR";"601,49";1
"30233";2023;5;"TAM";"SBFL";"EDDF";"9999";"1060,76";1
"30234";2023;5;"TAM";"SBRF";"SCEL";"SBRF";"601,61";2
"30235";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"601,71";1
"30236";2023;5;"TAM";"SBGR";"SABE";"SBGR";"602,";2
"30237";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"602,03";1
"30238";2023;5;"TAM";"SBSV";"SCEL";"SBSV";"602,24";3
"30239";2023;5;"TAM";"SBSG";"SCEL";"SBSG";"602,4";1
"30240";2023;5;"TAM";"SBUL";"SCEL";"SBUL";"603,75";1
"30241";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"602,54";5
"30242";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"602,55";1
"30243";2023;5;"TAM";"SBGO";"KMIA";"SBGO";"603,92";3
"30244";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"602,55";1
"30245";2023;5;"TAM";"SBGR";"SABE";"SBGR";"604,92";1
"30246";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"603,92";1
"30247";2023;5;"TAM";"SBCT";"KBOS";"SBCT";"605,";2
"30248";2023;5;"TAM";"SBGR";"SABE";"SBGR";"602,63";1
"30249";2023;5;"TAM";"SBUL";"SPJC";"SBUL";"602,79";1
"30250";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"604,";2
"30251";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"603,02";1
"30252";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"605,01";2
"30253";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"605,01";5
"30254";2023;5;"TAM";"SBVT";"KBOS";"SBVT";"605,02";2
"30255";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"605,06";1
"30256";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"603,02";2
"30257";2023;5;"TAM";"SBFL";"LPPT";"9999";"978,2";2
"30258";2023;5;"TAM";"SBGR";"KMCO";"SBGR";"604,";2
"30259";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"605,06";4
"30260";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"605,23";2
"30261";2023;5;"TAM";"SBGR";"LPPT";"SBGR";"604,28";2
"30262";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"605,5";1
"30263";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"604,33";13
"30264";2023;5;"TAM";"SBSV";"EGLL";"SBSV";"605,5";2
"30265";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"605,63";2
"30266";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"606,";1
"30267";2023;5;"TAM";"SBRF";"SKBO";"SBRF";"606,";1
"30268";2023;5;"TAM";"SBGL";"KMIA";"SBRJ";"604,34";2
"30269";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"606,31";2
"30270";2023;5;"TAM";"SBPA";"KMIA";"SBPA";"605,64";1
"30271";2023;5;"TAM";"SBRJ";"KMIA";"SBRJ";"604,34";3
"30272";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"605,92";6
"30273";2023;5;"TAM";"SBCY";"SABE";"SBCY";"615,35";2
"30274";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"606,36";1
"30275";2023;5;"TAM";"SBGR";"SAEZ";"SBGR";"606,63";2
"30276";2023;5;"TAM";"SBFL";"KMIA";"SBFL";"604,39";2
"30277";2023;5;"TAM";"SBGR";"SABE";"SBGR";"606,82";3
"30278";2023;5;"TAM";"SBEG";"KMIA";"SBEG";"604,57";2
"30279";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"606,93";2
"30280";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"604,78";2
"30281";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"606,93";1
"30282";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"604,78";24
"30283";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"607,06";1
"30284";2023;5;"TAM";"SBGR";"SABE";"SBGR";"607,57";1
"30285";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"607,23";1
"30286";2023;5;"TAM";"SBGR";"SABE";"SBGR";"608,78";1
"30287";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"607,3";1
"30288";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"607,38";1
"30289";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"607,5";20
"30290";2023;5;"TAM";"SBSV";"SCEL";"SBSV";"607,78";1
"30291";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"607,8";3
"30292";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"607,83";1
"30293";2023;5;"TAM";"SBBR";"SCEL";"SBBR";"608,";1
"30294";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"608,";1
"30295";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"608,05";1
"30296";2023;5;"TAM";"SBLO";"SABE";"SBLO";"608,28";1
"30297";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"609,";1
"30298";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"608,35";2
"30299";2023;5;"TAM";"SBGL";"KMIA";"SBRJ";"611,82";3
"30300";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"609,05";4
"30301";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"611,92";1
"30302";2023;5;"TAM";"SBGR";"KBOS";"SBGR";"608,38";1
"30303";2023;5;"TAM";"SBAR";"KMIA";"SBAR";"608,52";2
"30304";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"608,57";1
"30305";2023;5;"TAM";"SBPA";"SCEL";"SBPA";"608,58";1
"30306";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"612,";1
"30307";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"612,";2
"30308";2023;5;"TAM";"SBGR";"SABE";"SBGR";"609,51";3
"30309";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"612,23";1
"30310";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"612,24";2
"30311";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"612,32";5
"30312";2023;5;"TAM";"SBVT";"KBOS";"SBVT";"608,7";3
"30313";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"609,82";1
"30314";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"612,32";1
"30315";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"609,82";1
"30316";2023;5;"TAM";"SBCG";"KMIA";"SBCG";"612,84";1
"30317";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"609,93";1
"30318";2023;5;"TAM";"SBCY";"KMIA";"SBCY";"612,84";1
"30319";2023;5;"TAM";"SBGR";"SUMU";"SBGR";"613,31";4
"30320";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"613,84";1
"30321";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"613,98";3
"30322";2023;5;"TAM";"SBGR";"SABE";"SBGR";"610,27";3
"30323";2023;5;"TAM";"SBCF";"SABE";"SBCF";"614,04";1
"30324";2023;5;"TAM";"SBRF";"SCEL";"SBRF";"613,51";4
"30325";2023;5;"TAM";"SBNF";"SCEL";"SBNF";"610,59";4
"30326";2023;5;"TAM";"SBCT";"KMIA";"SBCT";"613,76";4
"30327";2023;5;"TAM";"SBGR";"EGLL";"9999";"583,44";1
"30328";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"614,23";1
"30329";2023;5;"TAM";"SBPA";"SCEL";"SBPA";"614,24";1
"30330";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"610,69";1
"30331";2023;5;"TAM";"SBSV";"KMIA";"SBSV";"614,24";3
"30332";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"610,82";7
"30333";2023;5;"TAM";"SBSV";"SKBO";"SBSV";"614,3";1
"30334";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"611,";3
"30335";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"614,52";1
"30336";2023;5;"TAM";"SBNF";"KJFK";"SBNF";"611,5";2
"30337";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"614,6";1
"30338";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"614,6";1
"30339";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"615,36";1
"30340";2023;5;"TAM";"SBVT";"KBOS";"SBVT";"617,53";1
"30341";2023;5;"TAM";"SBGR";"SPJC";"SBGR";"615,69";2
"30342";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"615,82";1
"30343";2023;5;"TAM";"SBFZ";"KMIA";"SBFZ";"616,";2
"30344";2023;5;"TAM";"SBFZ";"SAME";"SBFZ";"616,";1
"30345";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"616,";1
"30346";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"614,86";1
"30347";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"614,92";1
"30348";2023;5;"TAM";"SBCF";"SCEL";"SBCF";"615,";1
"30349";2023;5;"TAM";"SBCF";"SCEL";"SBCF";"615,03";1
"30350";2023;5;"TAM";"SBSG";"SPJC";"SBSG";"616,";1
"30351";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"617,78";3
"30352";2023;5;"TAM";"SBSV";"LEBL";"SBSV";"616,35";2
"30353";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"618,";2
"30354";2023;5;"TAM";"SBRJ";"KMIA";"SBGL";"616,36";2
"30355";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"618,89";1
"30356";2023;5;"TAM";"SBSG";"SCEL";"SBSG";"619,";2
"30357";2023;5;"TAM";"SBCG";"SABE";"SBCG";"619,41";2
"30358";2023;5;"TAM";"SBSG";"SCEL";"SBSG";"616,6";2
"30359";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"616,85";1
"30360";2023;5;"TAM";"SBSV";"KMIA";"SBSV";"616,88";1
"30361";2023;5;"TAM";"SBGR";"EGLL";"SBGR";"619,53";3
"30362";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"618,02";1
"30363";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"619,53";1
"30364";2023;5;"TAM";"SBPA";"KMIA";"SBPA";"619,67";1
"30365";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"617,5";4
"30366";2023;5;"TAM";"SBCT";"SCEL";"SBCT";"618,19";2
"30367";2023;5;"TAM";"SBGR";"SCEL";"SBGR";"619,68";1
"30368";2023;5;"TAM";"SBGR";"KJFK";"SBGR";"619,78";1
"30369";2023;5;"TAM";"SBGR";"KMCO";"SBGR";"618,26";3
"30370";2023;5;"TAM";"SBGR";"SKBO";"SBGR";"619,85";1
"30371";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"618,5";1
"30372";2023;5;"TAM";"SBGR";"KMIA";"SBGR";"619,92";3
"30373";2023;5;"TAM";"SBGL";"SCEL";"SBGL";"620,18";5
"30374";2023;5;"TAM";"SBPA";"KMIA";"SBPA";"618,5";2
"30375";2023;5;"TAM";"SBCF";"KMIA";"SBCF";"620,24";1
"30376";2023;5;"TAM";"SBCF";"KMIA";"SBCF";"620,";1
"30377";2023;5;"TAM";"SBGL";"KMIA";"SBGL";"620,";1
"30378";2023;5;"TAM";"SBGO";"KMIA";"SBGO";"620,";1
"30379";2023;5;"TAM";"SBGR";"SABE";"9999";"1146,05";1
"30380";2023;5;"TAM";"SBRF";"SCEL";"SBRF";"620,54";2
"30381";2023;5;"TAM";"SBUL";"KMIA";"SBUL";"620,86";2
