"";"Ano de Referência";"Mês de Referência";"ICAO Empresa Aérea";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"ICAO Aeródromo Retorno";"Tarifa-Nominal";"Assentos"
"49328";2023;7;"TAM";"SBCT";"LFPG";"SBCT";"1298,5";2
"49329";2023;7;"TAM";"SBFL";"LPPT";"SBFL";"1298,92";3
"49330";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1294,89";1
"49331";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1298,92";3
"49332";2023;7;"TAM";"SBRF";"LPPT";"SBRF";"1295,45";5
"49333";2023;7;"TAM";"SBVT";"LEBL";"SBVT";"1299,27";2
"49334";2023;7;"TAM";"SBPA";"FAOR";"SBPA";"1295,82";2
"49335";2023;7;"TAM";"SBMO";"KMIA";"SBMO";"1299,43";2
"49336";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1300,";1
"49337";2023;7;"TAM";"SBRF";"LPPT";"SBRF";"1296,";5
"49338";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1300,75";1
"49339";2023;7;"TAM";"SBCT";"LPPT";"SBCT";"1296,06";2
"49340";2023;7;"TAM";"SBCG";"LIMC";"SBCG";"1301,29";3
"49341";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1301,41";1
"49342";2023;7;"TAM";"SBGO";"LEBL";"SBGO";"1296,06";1
"49343";2023;7;"TAM";"SBGR";"SUMU";"SBGR";"1301,91";2
"49344";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1296,27";3
"49345";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1302,25";1
"49346";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1304,45";1
"49347";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1296,49";1
"49348";2023;7;"TAM";"SBTE";"EDDF";"SBTE";"1304,73";1
"49349";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1302,88";1
"49350";2023;7;"TAM";"SBGR";"KBOS";"SBGR";"1302,95";1
"49351";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1296,76";4
"49352";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1303,24";3
"49353";2023;7;"TAM";"SBGR";"KMCO";"SBGR";"1304,88";2
"49354";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1305,38";1
"49355";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1305,41";1
"49356";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1305,94";2
"49357";2023;7;"TAM";"SBPA";"EGLL";"SBPA";"1303,24";1
"49358";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1303,29";4
"49359";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1296,97";2
"49360";2023;7;"TAM";"SBCY";"LEMD";"SBCY";"1303,39";2
"49361";2023;7;"TAM";"SBPA";"EGLL";"SBPA";"1303,45";1
"49362";2023;7;"TAM";"SBGR";"MMMX";"SBGR";"1305,94";1
"49363";2023;7;"TAM";"SBCT";"LIMC";"SBCT";"1306,02";2
"49364";2023;7;"TAM";"SBAR";"LPPT";"SBAR";"1303,96";1
"49365";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1306,28";1
"49366";2023;7;"TAM";"SBCY";"LIMC";"9999";"1754,91";1
"49367";2023;7;"TAM";"SBJP";"EGLL";"SBJP";"1306,46";7
"49368";2023;7;"TAM";"SBMO";"SCEL";"SBMO";"1304,39";1
"49369";2023;7;"TAM";"SBMK";"EDDF";"SBMK";"1311,28";1
"49370";2023;7;"TAM";"SBJP";"SPJC";"SBJP";"1308,07";2
"49371";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1308,28";1
"49372";2023;7;"TAM";"SBFL";"LPPT";"SBFL";"1306,77";1
"49373";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1307,23";7
"49374";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1307,45";2
"49375";2023;7;"TAM";"SBVT";"SCEL";"SBVT";"1307,87";2
"49376";2023;7;"TAM";"SBGL";"LPPT";"SBGL";"1308,35";1
"49377";2023;7;"TAM";"SBNF";"EDDF";"SBNF";"1311,28";1
"49378";2023;7;"TAM";"SBUL";"MMMX";"SBUL";"1308,36";1
"49379";2023;7;"TAM";"SBFZ";"KMIA";"SBFZ";"1311,33";1
"49380";2023;7;"TAM";"SBNF";"LEMD";"SBNF";"1308,42";1
"49381";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1314,";2
"49382";2023;7;"TAM";"SBGR";"SCEL";"SBSL";"1314,";1
"49383";2023;7;"TAM";"SBCT";"EDDF";"SBCT";"1308,72";1
"49384";2023;7;"TAM";"SBNF";"LPPT";"SBNF";"1311,38";1
"49385";2023;7;"TAM";"SBVT";"MMMX";"SBVT";"1308,72";1
"49386";2023;7;"TAM";"SBPA";"LIMC";"SBPA";"1314,44";2
"49387";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1312,";1
"49388";2023;7;"TAM";"SBRF";"KMCO";"SBRF";"1315,25";2
"49389";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1309,36";2
"49390";2023;7;"TAM";"SBCT";"LFPG";"SBCT";"1309,46";3
"49391";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1315,27";2
"49392";2023;7;"TAM";"SBFL";"LPPT";"SBFL";"1312,32";1
"49393";2023;7;"TAM";"SBGL";"EGLL";"SBRJ";"1315,38";1
"49394";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1310,";2
"49395";2023;7;"TAM";"SBMG";"LPPT";"SBMG";"1312,39";1
"49396";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1310,";1
"49397";2023;7;"TAM";"SBPA";"LFPG";"SBPA";"1310,";1
"49398";2023;7;"TAM";"SBNF";"LPPT";"SBNF";"1315,38";3
"49399";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1315,41";3
"49400";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1312,71";3
"49401";2023;7;"TAM";"SBCT";"SCEL";"SBCT";"1315,42";1
"49402";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1310,08";1
"49403";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1310,93";2
"49404";2023;7;"TAM";"SBPA";"EDDF";"SBPA";"1312,84";1
"49405";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1315,45";2
"49406";2023;7;"TAM";"SBFL";"LFPG";"SBFL";"1315,86";2
"49407";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1316,12";2
"49408";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1316,78";2
"49409";2023;7;"TAM";"SBPA";"LFPG";"SBPA";"1312,92";1
"49410";2023;7;"TAM";"SBCH";"LPPT";"SBCH";"1316,82";1
"49411";2023;7;"TAM";"SBBR";"EGLL";"SBBR";"1317,2";2
"49412";2023;7;"TAM";"SBBR";"LPPT";"SBBR";"1313,";1
"49413";2023;7;"TAM";"SBGR";"SPJC";"SBGR";"1317,2";2
"49414";2023;7;"TAM";"SBFL";"KMIA";"SBFL";"1313,08";1
"49415";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1317,36";1
"49416";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1317,42";2
"49417";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1313,33";1
"49418";2023;7;"TAM";"SBBR";"LEBL";"SBBR";"1317,76";1
"49419";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1319,94";2
"49420";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1313,38";2
"49421";2023;7;"TAM";"SBEG";"EGLL";"SBEG";"1320,19";1
"49422";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1317,77";1
"49423";2023;7;"TAM";"SBGR";"KJFK";"SBGR";"1314,";1
"49424";2023;7;"TAM";"SBCF";"LEMD";"SBCF";"1317,9";1
"49425";2023;7;"TAM";"SBFL";"LEMD";"SBFL";"1318,08";1
"49426";2023;7;"TAM";"SBPA";"LIMC";"SBPA";"1320,43";1
"49427";2023;7;"TAM";"SBPA";"EDDF";"SBPA";"1321,08";1
"49428";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1323,89";1
"49429";2023;7;"TAM";"SBGR";"KJFK";"SBGR";"1321,49";2
"49430";2023;7;"TAM";"SBSV";"LIMC";"SBSV";"1322,18";1
"49431";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1322,24";2
"49432";2023;7;"TAM";"SBGR";"MMMX";"SBGR";"1322,26";1
"49433";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1322,78";1
"49434";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1323,17";1
"49435";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1318,08";1
"49436";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1318,27";3
"49437";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1318,43";1
"49438";2023;7;"TAM";"SBGR";"FAOR";"SBGR";"1319,27";3
"49439";2023;7;"TAM";"SBFL";"MMMX";"SBFL";"1319,29";2
"49440";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1319,45";3
"49441";2023;7;"TAM";"SBGR";"MMMX";"SBGR";"1323,26";1
"49442";2023;7;"TAM";"SBPA";"LFPG";"SBPA";"1324,19";1
"49443";2023;7;"TAM";"SBCT";"LIMC";"SBCT";"1323,42";4
"49444";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1323,45";1
"49445";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1323,46";1
"49446";2023;7;"TAM";"SBCT";"EDDF";"SBCT";"1327,21";1
"49447";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1324,26";3
"49448";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1327,42";2
"49449";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1327,84";1
"49450";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1324,67";1
"49451";2023;7;"TAM";"SBEG";"LPPT";"SBEG";"1327,91";3
"49452";2023;7;"TAM";"SBCF";"LFPG";"SBCF";"1325,";1
"49453";2023;7;"TAM";"SBSG";"KMIA";"SBSG";"1328,";2
"49454";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1329,65";1
"49455";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1325,09";1
"49456";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1329,75";1
"49457";2023;7;"TAM";"SBPA";"SCEL";"SBPA";"1330,";1
"49458";2023;7;"TAM";"SBVT";"LPPT";"SBVT";"1330,5";2
"49459";2023;7;"TAM";"SBGO";"KMCO";"SBGO";"1330,7";1
"49460";2023;7;"TAM";"SBCY";"EGLL";"SBCY";"1328,23";6
"49461";2023;7;"TAM";"SBCF";"SCEL";"SBCF";"1328,25";2
"49462";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1328,37";1
"49463";2023;7;"TAM";"SBFZ";"KMIA";"SBFZ";"1328,44";3
"49464";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1328,75";6
"49465";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1331,";3
"49466";2023;7;"TAM";"SBGR";"SPJC";"SBGR";"1325,42";1
"49467";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1331,14";2
"49468";2023;7;"TAM";"SBGL";"LEBL";"SBRJ";"1328,89";1
"49469";2023;7;"TAM";"SBPA";"LPPT";"SBPA";"1329,19";2
"49470";2023;7;"TAM";"SBCT";"EGLL";"SBFL";"1331,15";1
"49471";2023;7;"TAM";"SBPA";"LPPT";"SBPA";"1325,47";1
"49472";2023;7;"TAM";"SBBR";"LEBL";"SBBR";"1331,17";1
"49473";2023;7;"TAM";"SBFL";"EDDF";"SBFL";"1329,23";2
"49474";2023;7;"TAM";"SBCT";"SCEL";"SBCT";"1329,44";1
"49475";2023;7;"TAM";"SBRF";"LEMD";"SBRF";"1325,76";2
"49476";2023;7;"TAM";"SBPA";"LPPT";"SBPA";"1329,45";1
"49477";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1331,28";2
"49478";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1331,28";2
"49479";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1325,77";1
"49480";2023;7;"TAM";"SBCF";"KBOS";"SBCF";"1332,";1
"49481";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1326,22";1
"49482";2023;7;"TAM";"SBUL";"EGLL";"SBUL";"1332,";6
"49483";2023;7;"TAM";"SBUL";"EGLL";"SBUL";"1326,31";1
"49484";2023;7;"TAM";"SBGR";"LEBL";"SBGR";"1332,14";1
"49485";2023;7;"TAM";"SBGR";"SPJC";"SBGR";"1326,45";1
"49486";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1332,4";1
"49487";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1326,84";2
"49488";2023;7;"TAM";"SBCF";"KJFK";"SBCF";"1332,44";2
"49489";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1337,25";2
"49490";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1332,65";2
"49491";2023;7;"TAM";"SBGR";"LEBL";"SBGR";"1333,15";2
"49492";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1333,16";2
"49493";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1333,52";5
"49494";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1333,83";1
"49495";2023;7;"TAM";"SBPA";"EGLL";"SBPA";"1333,88";1
"49496";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1334,1";1
"49497";2023;7;"TAM";"SBGR";"KMCO";"SBGR";"1334,84";2
"49498";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1335,";2
"49499";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1335,";1
"49500";2023;7;"TAM";"SBJV";"LEMD";"SBJV";"1335,15";2
"49501";2023;7;"TAM";"SBRJ";"KJFK";"9999";"2836,39";1
"49502";2023;7;"TAM";"SBGR";"LFPG";"9999";"440,36";1
"49503";2023;7;"TAM";"SBCH";"LPPT";"9999";"766,87";2
"49504";2023;7;"TAM";"SBPA";"SCEL";"9999";"629,5";1
"49505";2023;7;"TAM";"SBGR";"EDDF";"9999";"972,8";2
"49506";2023;7;"TAM";"SBSL";"LPPT";"9999";"1019,46";1
"49507";2023;7;"TAM";"SBGR";"SABE";"9999";"207,22";1
"49508";2023;7;"TAM";"SBGR";"EDDF";"9999";"280,3";16
"49509";2023;7;"TAM";"SBBR";"SABE";"9999";"174,05";2
"49510";2023;7;"TAM";"SBGR";"LIMC";"9999";"782,88";2
"49511";2023;7;"TAM";"SBRJ";"SUMU";"9999";"143,67";2
"49512";2023;7;"TAM";"SBCT";"SCEL";"9999";"312,";1
"49513";2023;7;"TAM";"SBGR";"LPPT";"9999";"712,67";1
"49514";2023;7;"TAM";"SBNF";"LIMC";"9999";"530,";1
"49515";2023;7;"TAM";"SBGO";"LEMD";"9999";"868,29";1
"49516";2023;7;"TAM";"SBGR";"LPPT";"9999";"1592,31";2
"49517";2023;7;"TAM";"SBRB";"LFPG";"9999";"696,35";2
"49518";2023;7;"TAM";"SBGR";"SABE";"9999";"388,84";2
"49519";2023;7;"TAM";"SBGR";"EGLL";"9999";"1026,84";1
"49520";2023;7;"TAM";"SBRJ";"EDDF";"9999";"568,15";1
"49521";2023;7;"TAM";"SBSG";"LFPG";"9999";"822,83";1
"49522";2023;7;"TAM";"SBCG";"KJFK";"9999";"431,";3
"49523";2023;7;"TAM";"SBPJ";"LFPG";"9999";"549,28";1
"49524";2023;7;"TAM";"SBRJ";"SUMU";"9999";"128,79";5
"49525";2023;7;"TAM";"SBGR";"EGLL";"9999";"1792,8";1
"49526";2023;7;"TAM";"SBGR";"EGLL";"9999";"1953,87";1
"49527";2023;7;"TAM";"SBFZ";"SCEL";"9999";"483,52";1
"49528";2023;7;"TAM";"SBCT";"SUMU";"9999";"143,83";2
"49529";2023;7;"TAM";"SBGR";"EDDF";"9999";"299,88";1
"49530";2023;7;"TAM";"SBVT";"LPPT";"9999";"549,07";1
"49531";2023;7;"TAM";"SBFL";"LEBL";"9999";"671,55";2
"49532";2023;7;"TAM";"SBGR";"EDDF";"9999";"701,08";1
"49533";2023;7;"TAM";"SBGR";"EGLL";"9999";"925,47";1
"49534";2023;7;"TAM";"SBGO";"LIMC";"9999";"612,95";1
"49535";2023;7;"TAM";"SBGR";"EGLL";"9999";"1213,57";3
"49536";2023;7;"TAM";"SBRJ";"EGLL";"9999";"549,07";4
"49537";2023;7;"TAM";"SBGR";"LEMD";"9999";"1101,19";3
"49538";2023;7;"TAM";"SBPA";"LFPG";"9999";"838,58";1
"49539";2023;7;"TAM";"SBGR";"LEMD";"9999";"299,49";13
"49540";2023;7;"TAM";"SBCT";"LIRF";"9999";"796,66";1
"49541";2023;7;"TAM";"SBGR";"EGLL";"9999";"940,68";1
"49542";2023;7;"TAM";"SBGR";"LEMD";"9999";"2402,59";3
"49543";2023;7;"TAM";"SBEG";"LPPT";"9999";"854,";1
"49544";2023;7;"TAM";"SBSP";"SCEL";"9999";"249,88";2
"49545";2023;7;"TAM";"SBRF";"SCEL";"9999";"569,";1
"49546";2023;7;"TAM";"SBBR";"SABE";"9999";"458,01";1
"49547";2023;7;"TAM";"SBSR";"SABE";"9999";"302,54";2
"49548";2023;7;"TAM";"SBGR";"LIMC";"9999";"489,8";3
"49549";2023;7;"TAM";"SBNF";"LEBL";"9999";"624,72";1
"49550";2023;7;"TAM";"SBGR";"LIMC";"9999";"819,88";1
"49551";2023;7;"TAM";"SBPA";"LIRF";"9999";"1642,18";1
"49552";2023;7;"TAM";"SBSV";"EDDF";"9999";"742,7";1
"49553";2023;7;"TAM";"SBCF";"KJFK";"9999";"605,17";1
"49554";2023;7;"TAM";"SBGR";"LEMD";"9999";"298,27";6
"49555";2023;7;"TAM";"SBRJ";"SUMU";"9999";"357,84";1
"49556";2023;7;"TAM";"SBSV";"SABE";"9999";"175,57";6
"49557";2023;7;"TAM";"SBPV";"SABE";"9999";"298,88";1
"49558";2023;7;"TAM";"SBCT";"LIRF";"9999";"774,84";1
"49559";2023;7;"TAM";"SBGR";"LEMD";"9999";"763,21";4
"49560";2023;7;"TAM";"SBLO";"LIRF";"9999";"1299,25";2
"49561";2023;7;"TAM";"SBUL";"KMIA";"9999";"855,93";1
"49562";2023;7;"TAM";"SBGR";"LFPG";"9999";"481,21";2
"49563";2023;7;"TAM";"SBGO";"KMCO";"9999";"1141,71";2
"49564";2023;7;"TAM";"SBGR";"LPPT";"9999";"578,58";1
"49565";2023;7;"TAM";"SBCG";"EGLL";"9999";"888,14";1
"49566";2023;7;"TAM";"SBNF";"SCEL";"9999";"819,58";2
"49567";2023;7;"TAM";"SBVT";"KMIA";"9999";"301,6";1
"49568";2023;7;"TAM";"SBGR";"LFPG";"9999";"861,22";1
"49569";2023;7;"TAM";"SBGR";"LPPT";"9999";"872,83";1
"49570";2023;7;"TAM";"SBSL";"SPJC";"9999";"317,";1
"49571";2023;7;"TAM";"SBEG";"LPPT";"9999";"598,04";5
"49572";2023;7;"TAM";"SBSR";"LFPG";"9999";"709,68";1
"49573";2023;7;"TAM";"SBJV";"KJFK";"9999";"308,28";1
"49574";2023;7;"TAM";"SBFL";"LFPG";"9999";"780,15";1
"49575";2023;7;"TAM";"SBCT";"KMIA";"SBCT";"1106,96";1
"49576";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1111,86";2
"49577";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1111,91";1
"49578";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1110,91";2
"49579";2023;7;"TAM";"SBPA";"EGLL";"SBPA";"1107,";2
"49580";2023;7;"TAM";"SBGR";"SAME";"SBGR";"1111,92";2
"49581";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1107,15";5
"49582";2023;7;"TAM";"SBGR";"SCEL";"SBGR";"1112,08";3
"49583";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1107,38";4
"49584";2023;7;"TAM";"SBFL";"LIMC";"SBFL";"1112,12";3
"49585";2023;7;"TAM";"SBNF";"LFPG";"SBJV";"1112,5";2
"49586";2023;7;"TAM";"SBCG";"EGLL";"SBCG";"1112,55";1
"49587";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1112,66";1
"49588";2023;7;"TAM";"SBGR";"LEBL";"SBGR";"1113,08";2
"49589";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1113,12";1
"49590";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1113,54";2
"49591";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1113,95";1
"49592";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1112,66";1
"49593";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1107,92";1
"49594";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1112,94";1
"49595";2023;7;"TAM";"SBGL";"LIRF";"SBGL";"1114,";1
"49596";2023;7;"TAM";"SBSG";"EGLL";"SBSG";"1114,";1
"49597";2023;7;"TAM";"SBGO";"SCEL";"SBGO";"1108,";1
"49598";2023;7;"TAM";"SBFL";"KMIA";"SBFL";"1114,2";1
"49599";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1114,87";1
"49600";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1108,41";2
"49601";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1114,93";1
"49602";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1118,07";1
"49603";2023;7;"TAM";"SBGR";"MMMX";"SBGR";"1114,97";1
"49604";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1115,35";3
"49605";2023;7;"TAM";"SBCF";"EGLL";"SBCF";"1115,53";2
"49606";2023;7;"TAM";"SBCT";"LPPT";"SBCT";"1115,55";1
"49607";2023;7;"TAM";"SBFL";"LFPG";"SBFL";"1115,63";1
"49608";2023;7;"TAM";"SBCT";"EDDF";"SBCT";"1115,92";2
"49609";2023;7;"TAM";"SBCT";"LFPG";"SBCT";"1115,92";1
"49610";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1115,92";1
"49611";2023;7;"TAM";"SBFL";"LIMC";"SBFL";"1116,97";1
"49612";2023;7;"TAM";"SBGR";"LEBL";"SBGR";"1116,98";1
"49613";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1117,";1
"49614";2023;7;"TAM";"SBJA";"EDDF";"SBJA";"1117,";1
"49615";2023;7;"TAM";"SBGR";"SPJC";"SBGR";"1117,12";1
"49616";2023;7;"TAM";"SBRF";"LEMD";"SBRF";"1117,28";4
"49617";2023;7;"TAM";"SBFL";"LIMC";"SBFL";"1118,18";1
"49618";2023;7;"TAM";"SBRF";"LIRF";"SBRF";"1117,52";1
"49619";2023;7;"TAM";"SBCT";"LEBL";"SBCT";"1117,54";1
"49620";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1117,91";1
"49621";2023;7;"TAM";"SBCT";"LEBL";"SBCT";"1120,";1
"49622";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1120,02";2
"49623";2023;7;"TAM";"SBGO";"EGLL";"SBGO";"1120,11";2
"49624";2023;7;"TAM";"SBGO";"FAOR";"SBGO";"1118,27";2
"49625";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1120,11";9
"49626";2023;7;"TAM";"SBCT";"FAOR";"SBCT";"1117,98";1
"49627";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1117,99";1
"49628";2023;7;"TAM";"SBGR";"EDDF";"SBGR";"1120,15";2
"49629";2023;7;"TAM";"SBGR";"SKBO";"SBGR";"1118,53";1
"49630";2023;7;"TAM";"SBCY";"EGLL";"SBCY";"1120,2";2
"49631";2023;7;"TAM";"SBGO";"EGLL";"SBGO";"1118,89";2
"49632";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1120,21";1
"49633";2023;7;"TAM";"SBFL";"LIMC";"SBFL";"1118,9";1
"49634";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1120,5";2
"49635";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1119,";1
"49636";2023;7;"TAM";"SBCF";"EGLL";"SBCF";"1120,9";2
"49637";2023;7;"TAM";"SBGR";"SKBO";"SBGR";"1120,9";1
"49638";2023;7;"TAM";"SBPA";"LFPG";"SBPA";"1121,5";2
"49639";2023;7;"TAM";"SBGR";"SKBO";"SBGR";"1119,";2
"49640";2023;7;"TAM";"SBGR";"EGLL";"SBGR";"1121,53";1
"49641";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1120,91";2
"49642";2023;7;"TAM";"SBFL";"LEMD";"SBFL";"1121,88";2
"49643";2023;7;"TAM";"SBCT";"FAOR";"SBCT";"1119,14";4
"49644";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1121,88";1
"49645";2023;7;"TAM";"SBCF";"KMIA";"SBCF";"1120,97";2
"49646";2023;7;"TAM";"SBJV";"LFPG";"SBJV";"1120,97";1
"49647";2023;7;"TAM";"SBGR";"KJFK";"SBGR";"1119,34";2
"49648";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1121,5";2
"49649";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1121,89";1
"49650";2023;7;"TAM";"SBCF";"LFPG";"SBCF";"1122,";1
"49651";2023;7;"TAM";"SBNF";"EGLL";"SBNF";"1119,53";1
"49652";2023;7;"TAM";"SBVT";"EGLL";"SBVT";"1122,";1
"49653";2023;7;"TAM";"SBGR";"SABE";"SBJP";"1119,63";4
"49654";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1122,04";1
"49655";2023;7;"TAM";"SBPA";"EGLL";"SBPA";"1119,91";1
"49656";2023;7;"TAM";"SBRJ";"LEMD";"SBGL";"1122,06";1
"49657";2023;7;"TAM";"SBFL";"LPPT";"SBFL";"1119,92";1
"49658";2023;7;"TAM";"SBGO";"LFPG";"SBGO";"1123,";4
"49659";2023;7;"TAM";"SBBR";"LEBL";"SBBR";"1123,54";1
"49660";2023;7;"TAM";"SBSG";"SPJC";"SBSG";"1123,86";2
"49661";2023;7;"TAM";"SBFZ";"LPPT";"SBFZ";"1123,04";2
"49662";2023;7;"TAM";"SBGL";"SCEL";"SBGL";"1125,48";1
"49663";2023;7;"TAM";"SBLO";"LPPT";"SBLO";"1123,21";1
"49664";2023;7;"TAM";"SBVT";"KJFK";"SBVT";"1123,26";2
"49665";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1123,33";3
"49666";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1123,9";1
"49667";2023;7;"TAM";"SBGR";"LFPG";"SBGR";"1123,96";2
"49668";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1124,21";2
"49669";2023;7;"TAM";"SBGR";"MMMX";"SBGR";"1124,21";1
"49670";2023;7;"TAM";"SBGR";"LIRF";"SBGR";"1124,33";1
"49671";2023;7;"TAM";"SBGR";"KMCO";"SBGR";"1124,85";1
"49672";2023;7;"TAM";"SBGR";"SCEL";"SBGR";"1124,85";2
"49673";2023;7;"TAM";"SBGR";"KMIA";"SBGR";"1124,9";3
"49674";2023;7;"TAM";"SBGR";"LEMD";"SBGR";"1127,09";2
"49675";2023;7;"TAM";"SBCF";"LIRF";"SBCF";"1125,53";3
"49676";2023;7;"TAM";"SBGR";"LIMC";"SBGR";"1127,09";1
"49677";2023;7;"TAM";"SBGR";"SUMU";"SBGR";"1127,09";1
"49678";2023;7;"TAM";"SBFZ";"LFPG";"SBFZ";"1127,22";3
"49679";2023;7;"TAM";"SBGR";"LPPT";"SBGR";"1124,92";1
"49680";2023;7;"TAM";"SBCT";"KMIA";"SBCT";"1124,96";2
